review,recommended,helpful_or_not,playtime_at_review
Yes still fun get game its free and you never have to spend a dime for anything,True,0,449
this game is fun,True,1,3969
"too many heroes being added. I LOVED THE GAME IN 2020, it's still good... but now im not sure what's happening when i return to the game. I keep thinking ""Is this a cool new skin for a hero, or a new character"" right before getting attacked by some nyann cat bullets, and ultimates that i've never seen. 

you do you. play the game, enjoy yourself, but this is not for me.",False,1,967
game runs at 30fps with stutters on steam for absolute no reason at all,False,0,70
sms verification system is bugged i.e doesnt work,False,0,43
Fun times legally with friends or strangers,True,0,663
YLEOBA,False,0,25
worst game eva,False,0,3683
okay ig,True,0,13211
im not paying 45 for skin,True,0,1351
กูเป็นคน ไม่ใช่บอท มึงจะให้กูยืนยันตัวตนทุกครั้งที่กดคลิกเลยรึไง,False,0,13
"TERRBIEL TRASH UGLY & PUZZLE NEEDED
EVEN TEAM FORTRESS TWO IS BETTER.
EITHER ADD GUEST ACCOUNTS OR DELETE THE PUZZLES.",False,0,21
wow,True,0,4916
trash talk is illegal,False,2,49383
always reconnecting the game server \,False,0,3643
I goon to it,True,1,10586
"Still have not been able to log in and play the game because I and none of my friends don't have a 'post paid number'...retarded, I guess blizzard hates money?",False,0,474
"mauga, jetpack cat, moira.",False,0,15473
gdm,False,0,141
"I spent way too much time playing this game, unfortunately it became a total goonslop and cash grab",False,1,13
"Terrible support bad servers that disconnect you then ban you and support says they cant do anything and mark ticket as resolved to get rid of you, yes im talking about you rainmithwen fck u",False,0,37030
fun,True,0,556
"I can goon to cassidy, big W",True,1,5500
.,False,0,3977
"I'll keep playing it but holy this game is balenced horribly, i'd rather go tear my own flesh off than to say this game is good, it is not at all good. DO NOT PLAY",False,1,3342
"♥♥♥♥♥♥♥♥♥ fps matchmaking game I have played, the community in rank might be  retarded as my university assignment brief which was truly useless as hell. Btw, the hero design was slowly starting to be great (ft. shion)",False,0,25102
ruinous balance and greedy monetization killed the game,False,0,84
[u]Years Past[/u],True,61,68
"*AHEM* ""no.""",True,0,89260
seems to be mostly back to the way it used to be good work,True,0,2933
i wonder why,True,0,76903
hell no,False,0,165
D o g G a m e,True,0,12764
.,False,1,242
worst matchmaking of any game that i have ever played,False,0,141424
this game sucks remove it from steam,False,2,347
poop with  side of fart,False,0,577
"Worst online game ive played in this era. Tank role only in all role queue. 24/25 games is tank. DPS is not allowed in all role queue. 

90% games is decided by support role. Support character's healing is poor but Damage is unbalanced at least in 2026.
If your dps and tank is dying before the fight, go dive with them. 
If dps and tank is good just go full heal and safe mode, you win 70% of the game.
If you are not support, just pray they are a good support.

And dmon is still broken after the september nerf, i go 30 0 every game. Very good nerf, why dont just stop wasting time, and add a link to click for claiming the win instant.

You get banned not because of Cheating or Swearing. Devs basically banned you for how many people have reported you accross multiple games not what you did in game.  

If u cheat and no one report you, you will not get banned. If u dont cheat and someone report you, you get banned.
If u swear and no one report you, you will not get banned. If u dont swear at all and someone report you, you get banned.

This game has toxic community that cannot take toxicity from each other. Basically CS player but with 1 hp.

You have god player in this game, you also have the people who are still playing on Windows 3 in this game.",True,0,6579
nerf moira,True,0,58573
games aids,False,1,191
te odio hamster,True,1,466
I'm not even gonna do it for this one turn back while you still can,True,0,2130
Nice when it destroyed my mental sanity and made me realize I'm a lesbian. ♥,True,1,16554
I like. Nuff said,True,0,337
battle net kis amek kis abook kis khaltic ♥♥♥♥ ur name ♥♥♥♥ ur game,True,0,19
I HAT E THIS GAME,False,0,33526
Overwatch is Overwatch.,True,0,318
oh my ♥♥♥♥♥♥♥ god this game is so ass,True,0,3423
i hate playing support,True,0,4186
"It's fun lmao, new heroes are cool",True,0,1388
Best to ever do it,True,0,53900
GOOD,True,0,3316
NICE,True,0,5634
#noanticheatatall,False,0,21557
Fun,True,0,1480
THIS GAME IS ASS,False,1,3647
♥♥♥♥,False,0,29782
If you want to got through each layer of hell play this game,False,0,303
dog ass game dont touch,False,0,512
