review,recommended,helpful_or_not,playtime_at_review
"May 17 2015:

It's broken asf, don't even bother spending any money on this.

I opened the game, clicked tutorial. And nothing else happened. Couldn't do anything even after several tries.
It's a waste of money, and that steam is selling this for 20bucks is ridiculous.


EDIT October 8 2015:

An update rolled out and the game now actually works, I'm greatly enjoying this even though it's mostly basic base building with not too much to do other than assign people to mine, food, build and maintenance. 

It's fun but gets kind of dull after a while, I'm now changing my review to positive only due to the fact something has changed and it actually works in an enjoyable way.",True,7,282
"This game is a lot of fun! I like the base building, I like all my people walking about and talking and living their own lives, I like being able to 'absorb' docking derelicts.

But I can't reccomend it whole heartedly because ONE defense turret on an attached derelict killed 80% of my crew because they tried to glide past. I had claimed the whole derelict, but there's no easy way to deactivate those turrets. My entire game flushed down the drain because of one turret.",False,0,236
"One of the more expensive items in my cart, and one of the least satisfying. Like Dwarf Fortress if everyone in your fortress was really stupid.

Also, it's not being developed, or it's open source or it's not, or something. Whatever.",False,0,541
"Bought for $5,00 on early access, played once and start hoping to turn a good game when it get finished.
The game is ""finished"" and I'm still hopping.",False,1,7
unpolished dog turd. no real attempt was made to make this a working game. never buying another product with double fine logo on it.,False,1,494
Don't lose your time with this game. It is unfinished and it is unplayable. The developers didn't have the resources to finish the game so they released it as it was for the early access backers and moved on... I don't understand how it is still on the store. The game is simply not playable at all. It is but a joke.,False,1,763
Feels like a good beta. Its a good idea but never got to the fun part. It is only a good proof of concept. Really not worth money and  is not anything like the Bullfrog games of the past. And that is the most frustrating part. The small details this game gets wrong (but to be sure not the only thing this game gets wrong) were solved almost 20 years ago in the 90s.,False,0,403
"Do not buy.  It's not finished and never will be.

I will not be buying any more Early Access Double Fine games.  Very sad.",False,10,265
This developer has caused me to have trust issues with early access games. Could have been awesome if it wasn't abandoned. Took the money and ran.,False,1,31
"Half finished, so many promises unfulfilled...",False,1,194
"Loads of promise. Ultimately let down by an egotistical developer who has refused to continue developing the game and has moved on to other projects.

Don't ever buy a Double Fine product again.",False,3,517
"The game had a lot of potential and a strong foundation, but at the rate of development it had it would have taken another full year or two to get where it needed to be for a truly great game. The game at ""release"" is incredibly hollow and honestly this is a black eye for Double Fine.

Do yourself a favor and get yourself Startopia instead.",False,0,1496
Unfinished and abandoned,False,3,3315
"Not a never ending story, but a game never completely developed.  Gives indie games a bad name.",False,1,671
"If the developers had not abandoned this game, it would've been amazing! It's too bad. Don't waste your money on an unfinished project.",False,1,1776
Another example of kickstarter gone bad.,False,1,166
"To put it plainly; I loved this game. ""Loved"" being the key word. The devs abandoned this game. It had great potential and much promise, but they threw all of that away. I'm deeply disappointed.

If you want to buy this game, by all means, do so. At a discount. Never for full price. Because why should you? It's not finished, and it never will be. So why should you pay full price for something that isn't even finished?

Again, it isn't a ♥♥♥♥ game. In my opinion anyways. It's just not finished. So expect bugs. Expect crashes. Expect a ton of nasty ♥♥♥♥ to happy and be there. 

Anyways, I cannot recommend this game because it isn't finished. 

in summary: What was once 4/5 is now 1/5. DO NOT BUY UNLESS IT IS ON A GOOD* SALE. The end.

*A sale being at least 75%+",False,1,469
"its been 6months !! where is the next update??? 
com'on !! update update update update !!!!!
:)",False,0,318
"Could of been a great Space Station Sim, but the game was discontinued from it's publisher. Last time I use Kickstarter to find new games.",False,0,2133
"During development, I would have recommended.  Updates came through - project was going somewhere.

Then Bam - end of development - left unfinished.

Got my moneys worth playing it, but don't feel that anyone buying now esp at £14.99!  will get a good deal.

Shame.  This has made me more aware of EA and especially DF - will be very careful about selecting their titles in future.",False,1,986
"Unfortunately this game is a bit of a disaster. DoubleFine supposedly had to cancel this game and release a final version early after finding this game to be uneconomical. A shame.

Time for the good/bad/ugly.

The Good:
[list]
[*]The art style is nice
[*]Oxygen simulation works well
[*]Characters have moods and these change according to what happens
[/list]

The Bad:
[list]
[*]General lack of features; boredom does not take long.
[*]Building a large base is not difficult, merely very time-consuming.
[/list]

The Ugly:
[list]
[*]The AI. DEAR GOD.
[*]Seriously, half of the time people don't do their &!€$@# jobs.
[*]I'm not kidding. Characters manage to kill themselves REGULARLY.
[/list]

Don't buy this unless you love bad games (also source code is now free according to comments)",False,141,423
"Don't buy this game. It's more likly not what you want to play.
For a long time I had really great hope for this game and especially Double Fine Production.
I bought this game in Early Access stage and the game is nearly in the same stage.
I just feel like I got scammed for my money.

Well at least I learned a lesson: No more early access for me (only if the EA-Stage is really stable and playable) and no more Double Fine (before this game I was like,  this company is awesome. they only make good games and such).
Well you fooled me :p",False,1,626
10/10 would get screwed again.,False,6,246
"Dev's abandoned this game.
Don't buy it.",False,3,365
"I actually liked it, despite all the bad press. Solid little bit of fun.",True,1,766
"This game had so much promise, but it all got more or less abandoned by Double Fine a while ago, they basically said that the modding community will have to complete the game for them now as they've run out of time, money and other rather petty excuses things considered.
Don't bother with this.",False,0,29
"It was left in a half-finished alpha state by the developers because they decided they couldn't be bothered to devote the time to making a sold game.  Double Fine has a good track record of great games, which prompted the community to buy into the early access purchase model.

Don't give Double Fine the benefit of that level of faith ever again.",False,1,2964
unfinished game crashes all the time,False,8,344
"As many others have said, the game has been left unfinished with a middle finger up to all of us who bought it in early access.",False,79,103
"Not as wide as their ambition initially set out to be, but still has many hours of fun space station management to be had.",True,0,2160
"The game was released unfinished, while it promised the world to the pre-purchasers and Early Access-ers, it did not deliver, and mocked that the gamers, the pre-purchasers and the supporters, were the ones who would have to finish the game for them, after all, they made their money and ran.

Would not buy again, and would not support the company again.

Gameplay is stunted as a result of the cutting and running. Features are sparse. Graphics lackluster. Scope is smaller in scale than promised.",False,2,336
"There is nothing more infuriating than an almost good game.  I really like the concept and mostly still had fun playing it.  The game has an annoying tendency for bases to implode (figuratively) for no discernible reason ruining hours of work. The game has no easy ability to save and as far as I can tell no way to have multiple games at the same time.  People are made of tissue paper.  Fights break out and the player has very little control as the denizens pummel each other unconscious.  I have had airlock glitch and deplete the air in the base and suffocate people. I have had people run screaming past fire-extinguishers while their co-worker's burn.  The lack of ability to prioritize building often leaves a room only a single floor tile left to be constructed.

If the issues that make it un-playable were fixed then I would change my recommendation but until then a waste of money.",False,0,603
"Would you like to hear a joke? Okay, here it goes:

Q: How many people does it take to make an indie game?

A: Sixty five full time game developers, and countless modders to actually finish it when the former group decides it can't be bothered anymore.",False,65,2158
Defs abandoned the game unfinished. Dont touch it at all. This is the first and last Double Fine game I will ever touch.,False,0,343
"Huge learning curve on what to build and when to build it.

When you invest the time and knowledge the game hits you with the most 
♥♥♥♥♥♥♥♥ mass raider attack that destroys your base and all your work.

Thanks DoubleFine.",False,0,1052
"Last early-access game I buy from Double Fine.

Showed lots of promise, but development was painfully slow. When people stopped buying it, reather than fix the issues, they pulled the plug.

Leason leared.",False,1,1232
"Even if you get DF-9 very cheap (like I did) and not expect a lot, you will be disappointed.
It's kind of a space station sim alright, but
1.) the gameplay does not have any depth to it - hardly any resources to balance etc.
2.) it just feels bland and boring after a very short time, there are no goals / challenges
3.) it's bugged. not in a ""it crashes"" way, but in a ""it constantly kills your space station with peculiar mechanics details"" way.

What do I mean with that? 2 Examples:
In the tutorial mission, I ordered the removal of a wall. Funny enough, the floor got removed as well (the difference between the 2 available remove/disintegrate commands was not explained"", so I had a hull breach in the corridor.  To fix that, one of my builders would have needed to use an airlock - which was on the other side of the corridor. Result: dead end, start a new station.
On the new station, I build the most important new structures (generator room, oxygen source, airlock). Unfortunately, all 3 residents randomly ended up on the outside of the airlock, making it impossible to finish building it. Everybody suffocates. Or maybe the airlock did get finished, but failed to operate because all 3 tried to use it at the same time... I don't know, I will not try to find out. And I will not start a new game.

Funny thing is, from reading comments here, I now know that in the less than 2 hours tutorial play, I have already seen everything there is in this game. The only thing that would have been left for me is build the space station bigger with more of the same kinds of room. I thought I was too stupid to make proper use of the ""derelic vessel"" parts, but it turns out it's because they are useless.

Well, time to move on.",False,0,129
"This game barely qualifies as a playable demo and now the developers have abandoned it, unfinished, by slapping a ""1.0"" on the product and saying it's complete.

Only a fool would buy this game, for any price. It's a con job, pure and simple. 

There aren't enough thumbs down to adequately review this game.",False,2,1821
Wish I could get my refund. DO NOT BUY! GAME HAS BEEN ABANDONED!,False,2,350
Just read the community page and you will understand why this game is rated so negatively.,False,1,338
The game died before it was finished so unfortunatly it is not fine.,False,1,142
"This game is probably the most notorious vaporware game in Steam history. The developers at Doublefine were on a roll with a great game, and out of nowhere cancelled the project without finishing the game due to funding issues. Not to mention they didn't even open up Steam workshop support so Steam users could finish it for them. 

The worst part is that it was a fun game a couple versions before Doublefine abandoned the project. However, when they abandoned the project they released a final patch that sends swarms of raiders to attack your base so frequently you can't build, and your citizens are constantly sad or angry. It's unplayable now because you can't send your citizens outside your base to build,mine,explore,etc without them being killed. And I'll point out that this is in the Extremely Low threat areas of the galaxy map. To me this seems like a final insult to all of the people who paid good money for what was a good game. 

I for one will never purchase anything from Doublefine again, and I can't see how this could fix their ""funding"" issues because the PR nightmare of this game has killed their reputation. My recommendation to Doublefine is to reopen this project and satisfy their customers, as it's the only way they will save their company. 

My recommendation to anyone thinking of purchasing this game in it's current state, is don't!",False,10,14480
"This ""game"" is completely unplayable. You are unable to build most of the things it shows in the pictures/video because the untis will just bug out and not do it. Do not waste your money. Do not buy this game.",False,2,50
"I've finally decided to give the ""release"" version a full go. After completing most of the goals in the game I've come to a conclusion:

DF-9 does not hold up to its promise. Not by a long shot.

Aside from the fact that fact that Double Fine abandoned (I do actually understand their situation) the game long before their planned goals had been implemented, the unfortunate truth is that what we do have isn't finished either.

Most prominently the power system. Without an actual power meter (like we have for O2) your base will just suddenly lose power if you've built too much. You have no useful way of knowing when to build another reactor. The devs expect you to hover your mouse over each and every room and sum up the power consumption in your head each time you want to take inventory.

Next up is the ""story"" of the game. One of the last versions must have shoehorned this in because I don't remember it from Alpha5. Basically at some point the game will spontaneously throw multiple raider ships and raider astronauts at you in bulk. I've you've managed to build your base accordingly by then: congratulations for figuring out the simple and boring strategy needed. If you haven't? Well, you can start all over again.

Then as you continue to play and expand your base to meet the other goals you'll notice how the game becomes increasingly glitchy.

And speaking of goals: The ""build all the things"" goal isn't even possible. I tried. I built everything there is and allegedly I'm still missing something.",False,164,2008
"(I wanted to redo my review for a better viewpoint and whatnot. This review also comes from someone who played early access, and played post realease)

I can say, that the concept for this game was great! A spacebase that half the time acts nicely, and runs like clockwork, then raiders show up and wreck s**t up. I was really excited when I heard this, and boughtit in early access. When I bought the game, I thought it was doing quite well for an early access game, and I enjoyed it!

But, there were some signs that the game development was having problems. Updates, weeks and sometimes months apart. And these updates were adding barely anything to the game, and even bug fixing was quite slow. The AI, was and still is unbearable. And will do stupid things. The variety of things you can build in specific rooms is extremly limited.

And, of course, this game was pushed out the door, being realeased way to early. An example, was that your station's power supply. That was not even a factor until the update before realease. Reasearch was the same story, the update before realease. And the tech tree is pretty much worthless in the game anyway. If you looked at the planned features for this game, they say that they were possible ideas, but some of the content they said were possible are needed in this kind of game!

My last words on this are, Don't buy this piece of ♥♥♥♥, in fact, don't buy any sort of thing from Double Fine, unless you can at least make sure that production will finish on the game fully

2/10- Fun for an hour or two, but no storyline, not enought content, and lack of any new things happening after half an hour of gameplay, makes this game awful. Classic example of why you should buy early access games unless they are dirt cheap and you like the idea, or if you have a undying love in your heart for a concept that someone using early access is trying to make. 

Long story short- STAY AWAY!!!",False,2,2983
while i did have fun setting up stations and playing this game i paid for a full product but double fine cutloose when the money pool dried up,False,0,588
"After reporting a number of bugs during the beta and finding out they ""dumped"" any and all support for fixing all the issues they created, after all the promises they made regarding contents and then falling short after a year by breaking those promises by lumping all of it on to modders to do their work (and didn't even bother giving a proper source or knowlegebase on modding) and after hearing the huge excuse they ran out of funds and are moving on to other projects...

I suggest people avoid this broken title for what it is. A bunch of promises built on a faulty engine left to the players to fix what they broke. Don't give them your money, you'll simply regret it.",False,3,3169
"Okay let me first praise the idea behind the game and say that when it works properly and gets a little tuning in the .ini files...it's fun.

However, since the game is impossible to play and is nowhere stable enough to be considered a fun experience I cannot recommend this game to anyone.

Game is garbage-ware.",False,1,2076
Straight from Alpha 1.06 to Released. This game was abandoned by the developers and we will likely not see anymore updates. The game as it stands is at best inspiration for a future game. Don't waste your money and don't support these developers in the future.,False,0,192
"Clearly unfinished. Very disappointed in how DF dropped this game mid development and stamped it as complete. 

A testament to why backing a game pre-gold is a risky investment...

IMO do not buy this. I love games along these lines and this is just hands down a complete failure.",False,0,693
Very little content for the price,False,0,473
"Time to beat a dead horse.

Look at that description.  Look at those screenshots.  Looks pretty sweet, huh?

Well, it would be, if it was finished.  Instead, its a half finished, barely playable tease at what could be a good game.

If progress was half that of Prison Architect, Banished, or other similar games of the genre, this game would be worth it.",False,0,175
"I regret every cent i paid for this game. It is near impossible to gain control in this game before it starts to cave in on itself. 
It throws way too much at you from the get go and the AI is out to screw you over from the word go. 
My verdict: AVOID AT ALL COSTS!
This game alone has taught me to never trust the 'Early Access' title ever again.",False,2,88
Do I get my money back yet?,False,0,417
"Totally abandoned by Double Fine. What a rip off. I'm disgusted that they can say ""it's finished"" when it's so obviously not.",False,0,534
"V A P O R W A R E
A
P
O
R
W
A
R
E",False,2,370
It really is a shame it has not gotten any updates. Would have been good if it was flushed out but sadly its unfinished.,False,0,551
"Unfinished, broken, buggy, early-access-scam-garbage. Sadest part is I was having fun, hoping the concept would end up being finished. Nope. Abandoned to never be complete. 

11/9.5 would love getting scammed again!

Want to waste money? Buy this game.",False,0,751
"Now this is the very definition of a disappointment: there it was, a game concept that was absolutely bang on with all the bones to turn it in to a bit of a powerhouse colony building game and then... nothing.
Literally... not a sausage.
They did their final polish, which really wasn't that shiny, and then the whole concept, engine and general U.I. has been entirely ignored and dumped and at the price they were asking for at the time it was a masssive slap in the face.  More so to those of us that have a harrowing love for all that is Double Fine.
It's maddening!
One day they put their love in to games like Psychonauts and Iron Brigade with DLC that's worth a damn and then they drop a clanger like this and without a single explanation why (or at elast none that I can fathom).
But then I pick up Hack 'n' Slash which is some properly INSPIRED gaming.  I loved that.  It's like they got bored and skipped on merrily.

I want to like Spacebase DF-9, and in some ways I really do, but I can't, in good conscience, suggest to another person to purchase this game because it is clearly not finished at all.  Perhaps, in the fullness of time, someone might come back to it, or a fanbase works the source code to turn this game in to something beautiful (and then get Double Fine to publish for them - it's the least they could do, imo...) but until then I'm going to warn players away from this game.

If you're looking for something mildly similar, there's The Spatials on Steam, Rimworld and Sol 0 that, at the time of this review, are still entirely independant.  I'm utterly loving Rimworld.  But not this... :(",False,0,306
"Good game. Can be hard at some points and some features are a bit weird...
Found problems where citizens who are set as Technicians dont actually repair your machines so you eventually die...",False,4,739
Abandoned by devs.  Never support this company again.,False,0,45
"My AI stood in an airlock until they died of starvation because they could path to a fire in a docked hostile ship.  If you like terrible bugs that make a game unplayable, I'd recommend the ♥♥♥♥ out of this game.",False,0,94
Kind of a lame game at its current point. you just kind of get into the routine of mine more to make more space for more people. its sort of quirky but gets old fast. Frankly not worth the money.,False,0,271
"One to Avoid. See Towns /Godus as an example why

It was overfunded by three times its requested KS value, DF development pace was ploddingly slow and then they claimed they had run out of money. This all before they implemented the significant portion of the game (At the time they had barely gotten Oxygen balance working).

The game itself, is basic.

You plop down a square box room, stick a ""magical"" oxygen generator and a power generator. Oxygen pushes your people out of airlocks if theyre built badly. Combat is buggy and broken, as are the ""hidden"" space wrecks you can come across.",False,1,251
"Despite not having spent much time playing this game, it was an immediate diappointment from what was originally promised.  I had originally purchased this during Early Access, which of course, always means a certain risk the game will not be completed.  That is exactly what transpired with this particular title.  Essentially, the developers were unable to raise enough money to continue to support the game, so it was rushed into release.

As I enjoy sci-fi sandbox games, this title had tremendous potential, but failed to deliver.  What little time I have spent playing the game have made it obvious it is an incomplete product.  As it appears no additional development will be transpiring, or it will be slowed to a creeping halt, I recommend avoiding this particular title unless something changes.",False,0,13
The games alright,True,0,219
"Early access should really mean ""early access to a finished product"".

This was not the case.

It looked nice, had a good vibe, and I was following it pretty keenly. Then the people who made it gave up. I can understand their reasons. Things went wrong, they can't be expected to work at a loss. It's frustrating for all concerned. I can't recommend it, as it's unfinished, but I can understand how everyone, developer and customer lost out here. That's the nature of the beast I guess, it's just pure bad luck and bad planning.

I hope lessons were learned, and wish them the best in the future. Maybe if they have success with something else down the line, they could revisit it and pay back the funders one day?",False,0,241
"I was excited with this game early on, but it hasn't been updated nearly as much as I had hoped.  I do not currently recommend it.",False,0,100
its ♥♥♥♥♥♥ bugs and everything. all the buyers left to wait for an update thats never going to happen. well ♥♥♥♥ you too DF.,False,0,1476
Unfinished (And will never be...) game!,False,0,179
"Don't waste your time, or money, developer gave up on this game and it never lived up to the hype.",False,0,41
"The game could have been good but its so broken beyond belief I can't believe it.

So you can't control the citizens in any capacity, so whether or not CRUCIAL jobs get done is based entirely on whether or not the broken clunky AI wants to actually do it.

I cannot tell you how many games I have lost because the AI refused to get back into the station and simply floated aimlessly around in space until they suffocated.

Beyond that, you run out of ♥♥♥♥ to do absurdly quickly there is no goal, no mission, no midgame, no endgame it's painfully obvious that Double Fine has abandoned the game (saying its finished) as a means to save face and avoid backlash and run away with the Kickstarter and Early Access Cash they got given.

♥♥♥♥ this game, get Rimworld or Startopia, do not get this game.",False,0,146
"Its a good game but at the same time, very sad that the devs don't even care about it anymore and don't give a single f**k about their fans. My advice, don't buy that game until the devs update it, cause for now this is a lost cause..... :(",False,0,389
"it's like prison architect in space, but instead of being good it's actually bad",False,0,148
The game was abandoned before it was finished. Source was released without a proper license and the development team was fired. Avoid at all costs.,False,0,94
"We got ♥♥♥♥ on for pre-ordering this game... Plain and simple. Concept is ok, but as you can see... They just stopped working on this game... They added a ♥♥♥♥♥♥ tutorial in order to ""release"" it, now it is dead.",False,0,349
"This is not what I would expect from Tim Schafer or Doublefine.

There is not enough game here to be worth the money. Many of the features that were originally promised have been dropped.

Developer seems to have just washed their hands of the project and moved on.  Still has some bugs.",False,0,271
"To be honest, I was entirely satisifed with it's progress as it was being made. Fairly reguar updates adding lots of new content and improvements... and then out of nowhere they ""launched"" straight from Alpha. I have to imagine that this was a hard choice on their part, and left a lot of hard working devs sad that they'd never get to see the finished product. It can be fun, but it's not nearly finished and super buggy, so while I apprecate the effort, I couldn't advise spending more than 5 dollars on it max.",False,1,1350
"Worst Early Access game I ever supported.  Rush-released and then dropped by Double Fine, this game truly has more bugs than ant-eater poop and less content than the vaccum of outer space!!

Go Double-Team yourself Double Fine!!!",False,1,668
Game is unfinished and will never be finished. Even the little amount of content this game has is broken and I run into constant bugs. I highly do NOT recommend this game.,False,1,205
"Unfinished game, had promise but ruined by lazy developers. DO NOT BUY",False,2,804
This game is not finished. They consider it a release version so it probably never will be,False,8,285
"Early access is always a risk, so I choose carefully.  I liked double-fine and did not expect them to utterly betray their backers this way.  The game is buggy & unfinished.  I will never back a double fine project again.",False,2,616
"Horribly unfinished, rushed release. Avoid at all costs.",False,1,157
"I really wanted to like this game. I saw it featured very early on and picked it up. It was ok, there was a decent core game, but there were some bugs/glitches etc.

This was when the developers were updating the game.

Since that time, there have been very few, limiting updates. To my mind, there is no real point to the game. The whole thing about choosing where to have your base is very cool, but in reality there is little to no difference. There are lots of rooms you can put down, which is great, but I can find nothing to do apart from put all the rooms down and defend myself against the waves of baddies.
Which leads us onto another problem: Combat
If I was to be nice, I would say that the combat was... flawed. The truth of the matter is that even when you assign people to security, and give them a place the have to defend, if they are talking or playing a game or eating etc, they will simply ignore you while the baddies are quite happily blowing the c*** out of your base.

There are many bugs with game, including the priorities problem as outlined above. This was ok when the game was in development, but now that the developers seems to have abandoned it, there are too many for it to be considered a full game. 

That basically sums up my review. It had promise, but there is not enough actual game or polish for it to be considered a complete game. Save some money, go and buy Prison Architect or donate to/download Dwarf Fortress.",False,2,186
"I think this is a great start to a game.

I really want them to keep working on it.

I realy really really want to trust Double Fine again.

I wish I could recommend this game, but it is... not a game.

Shame, really. I was so sold, from the prototype, to development, to the miserable, shameful end.",False,1,2914
The last early access game from Double Fine I'm ever going to buy.,False,1,838
"It needs to be fixed, updated and it needs a steam workshop, if the creators of this game won't fix it let the modders fix it. I was sadden that this game was not what I hoped for. You have to build fast because your first three 'helpers' run out of oxygen fast. Power and oxygen are the hardest to maintain. People die fast and raiders don't make it any easier, they attack sometimes right off the bat before you even get started.",False,1,344
"Avoid game, and avoid Double Fine Studio.",False,0,134
"It's fun, but only for all of a few hours. Maybe it'll be worth a few bucks, if you don't mind trying to micromanage horribly idiotic and suicidal NPCs which aren't designed to be micromanaged. Whatever else I would say has been aid many times over in the other negative reviews. The game was never completed, it was abandoned in development and what you have here are the fragments. It could be a great game if someone were to finish programing it.",False,0,1016
"Spacebase DF9 is a complete wreck. I wouldn't recomend purchase for anyone. I can barely play the game before it wants to crash. When it does want to play, it's riddles with problems. Double Fine abandoned the game due to lack of funding, and I get that. It really sucks. But with that, I don't think I will EVER get another Double Fine game again. Severly disapointed.",False,0,61
"No, No No, NO!",False,0,364
"The game has a lot of potential and it could be great with few fixes like the raider frequency as they show up way to much and you can lose your whole base within 15 mins, also starting credits is laughable since you need 3 areas to start, and have just enough to make areas small enough to just supply your starting base but make any room too big and you have no way of fixing it. Developers are not working on the game anymore and it shows, seems they want the community to make mods to make their game playable. After playing through and getting to a point where I thought everything would be going well I got attacked by 40 raiders and lost the whole game, and without a save system I wasn't able to save anything and so everything ended because of a useless system and poor programing.",False,0,905
"When I first saw it,  I was amazed. I love Dwarf Fortress. I love Tim Schafer. This game couldn't fail.

In Oct 2013, they released a roadmap for the game. The roadmap was paraphrased by me b/c of word limit in review.

This is the roadmap they gave:

FOOD
deleted the info for review

CARRYABLE OBJECTS
* citizens visibly carry around arbitrary sprite/3D objects
* citizens can stash stuff in an inventory
* when people arrive, they have a suitcase 
* players build shelves for people to put their stuff on
* a single item of stuff can have multiple tags describing it. citizens have affinities for these tags
* citizens trade stuff w/ each other
* roaming traders will visit the base 
* ""litter"" objects that citizens w/ low neatness personality throw away
* janitors pick up litter
* janitors clean up bloodstains, body parts, other cosmetic damage

POWER SYSTEM
* unpowered rooms go dark (emergency lighting) & objects in them don't function
* reactors only produce X power, then you have to build another
* factor new need for reactors into starting matter allotment

MINIMAP
deleted the info for review

BASE HISTORY SCREEN
* a permanent timestamped list of important base events: citizen joined, citizen died, ship docked, etc
* in-game screenshot key that pops up a ""write a caption for this screenshot"" box, screenshot + caption is added to the timestamped list
* base history is stored locally in save dir as HTML + linked images, each base has its own dir
* base history is also mirrored on a hosted server

BASE STATS SCREEN
* auto-show stats screen after base fails, ie everyone dies, ""game over"" state

MULTI-LEVEL BASE CONSTRUCTION
* UI for navigating multiple levels
* rendering tech for showing multiple levels
* build gravshafts to allow citizens to travel between levels
* ability to build railings for safety

TAG SYSTEM FOR LOGS
deleted the info for review

ASSIGN PEOPLE TO ROOMS
* assign a security-duty citizen to a room to have them guard it
* assign any citizen to a residence to have them use it as their quarters
* normally, a citizen will ""claim"" an unused bed & the area around it
* citizens decorate their living space w/ their stuff (see ""stuff"" above)
* people protect their spaces / become annoyed when strangers or unfriendly people intrude

""LEARN TO PLAY""
deleted the info for review

TELEPORTERS
* create a functioning teleporter
* UI for selecting which teleporter goes where (dynamically changeable)
* teleporter accidents: could hurt/kill people, scramble their brains, turn them evil (goatee Spock)

METEOR STRIKES
* shield generators generate shielding to repel meteor strikes

MISC UI
deleted the info for review

EMERGENCY DISTRESS SIGNAL
*calls for rescue people / immigrants to show up & save your base

BASE NAMING
*first oxygenated room comes online, base is considered ""established"" & prompts you for a name

STEAM WORKSHOP
* built in savegame sharing!
* mod support!
* ""mods"" subdir where user-created scripts patch base game lua files at runtime
* provide uncompiled lua source for gameplay-relevant classes, eg Character.lua, to support modders
* allow PNG sprite sheets - lower performance than tex format in exchange for easy moddability

BARTENDERS
* customers give orders to bartender
* bartenders serve food
* skilled bartenders make people happier
* citizen drunkenness
* drunk citizens make mistakes while doing duty

CITIZEN FIGHTING
* citizens who dislike each other will fight
* risk of injury & deepening mutual hatred
* security can stun violent people
* drunk citizens more likely to fight
* low morale citizens are more likely to fight

SPACE MADNESS
* become violent, grabbing a rifle if available

DOCTORS
* doctor duty & infirmary zone
* doctors unassigned to infirmary patrol the base
* citizens seek out infirmary when hurt/sick 
* doctors use tricorder-like first aid
* better doctors heal people faster, bad doctors have a chance to hurt them
* revivabed object for infirmary: only way to detect parasite infestation or cure some diseases

CONSTRUCTION TOOLS
deleted the info for review

MISC LIFE SIM
* ""skill point distribution"" for generating skill set on citizen spawn
* citizens can get nicknames
* ability to flag citizens as hostile / suspicious (security will keep an eye on them)
* citizens have to reach a locker to change duty
* citizens become annoyed if environment is noisy while sleeping (low-traffic residences)
* ""watch video"" activity tied to monitors
* sportsball matches viewable on monitors
* high morale = skills go up more quickly
* citizens put on duty-outfit when they go to do duty, remove it when starting other tasks

SOCIALIZATION / AFFINITY AI
* people prefer to chat w/ friends, unless gregarious personality
* people have +/- affinities for objects/rooms/people w/ certain qualities
* people spread gossip about people they dislike
* trends: popular people influence the affinities of less popular people
* fashion accessories signify social affiliation
* new concepts introduced by immigrants & trade

PERSONALITY TRAITS
* introverted/extroverted
* gregarious/shy
* vindictive/forgiving
* angry/peaceful
* neat/messy
* religious preference

AFFINITY/CONVERSATION TOPICS
deleted the info for review

TECHNOLOGY
* scientist job
* research lab
* blueprints
* scientists can construct blueprints by research
* blueprints can be discovered aboard derelicts or immigrants
* starting conditions determine technologies you have access
* take dead hostiles to research labs to study them
* eventually, how to deactivate killbots & reform them into friendly

VISIT A FRIEND'S BASE
* hangar bay zone where shuttles can dock
* load citizens onto a shuttle
* shuttle leaves, your friend gets a visit request
* if accepted, your citizens disembark inside their base, walk around & have adventures
* return to your base
* travelers preserve any stuff, experience, technology etc that they accrue while visiting another base

BASE DEFENSE
* attackers show up in derelicts, docking ships, etc:
* killbots
* murderslugs
* invaders breach base walls & invade from the outside
* exterior base defenses
* build traps to capture/kill invaders:
* tripwires that can be scripted to doors, other traps, depressurize room, etc
* laser grids/auto-turrets/stun nets
* brig zone
* monster domestication/breeding!
* variety of weapons
* flamethrower
* gravity gun
* plasma cannon

FUNERALS
* will either be recycled at matter recycler or spacecoffin
* small service may be held w/ the citizen's friends
* attending service raises their morale, ie no service, will have a harder time grieving

ROBOTS
* robots join your base as citizens
* normal - subservient to organic life, perform the duty w/out question
* rampant - gained self-awareness but hate all organic life, they produce more killbots
* enlightened sentient -become sentient, develop personalities, change their names, live normal lives

LAWS
* ability to pass ordinances

COMPUTER TERMINALS
* write Lua to script control of environment objects, robots, etc

PLANETFALL
* teleport down to the surface of planet(s) you're orbiting
* discover abandoned bases, alien life, friendly or hostile sentients

HOLODECKS
* build vast zones that can reconfigure their geometry for entertainment/educational scenarios
* costumes for holodeck scenarios
* holodeck malfunctions:
* glitches that partially reconfigure the geometry of your base, eg ""half your base is now a medieval castle""
* holo-actors can break free & wreak havok in your base, eg ""cavemen & cowboys are attacking everyone""

""HISTORICAL SCENARIO"" ADDON PACKS
* props, tiles, costumes for sandbox storytelling in famous sci fi settings: alien, star wars, 2001, etc

TIME TRAVEL
* events deemed timeline-critical 

-----

This never happened. Less than a year later in Sept 2014, they announced they were going from Alpha 6e to v1.0 with way less than 40% of the roadmap in the game. Thumbs down.

If you are interested in a game like this, check out Star Command Galaxies (not on steam yet) or The Spatials.",False,0,1329
"I would really love this game if it wasn't for the few super annoying bugs .. like e.g. the AI just randomly decides that your perfectly functioning airlock is not going to be used due to a dead body in front of it, and all your builders, miners, new recruits, etc. asphyxiate just because they didn't feel like using the airlock

There have been plenty of changes since the last time I tried this game a few months ago (still in pre-release), but apparently they haven't cared to fix the actual game breaking bugs, instead they've added mainly useless new features.",False,2,756
