review,recommended,helpful_or_not,playtime_at_review
"Didn't really buy the hype when it came out and swept all the GOTY awards but decided to try on sale.

I completely understand now. One of the best games I've played in a long time. From the gameplay, to the story, to the visuals, to the writing, to the music, it's a masterpiece from start to finish.",True,1,1169
"Every single frame of this game can be a wallpaper or a painting. This game is GORGEOUS. And I mean GORGEOUS. The story is very unique, and the narrative is done wonderfully. The drama, the conveyed feelings, the voice acting -  everything feels real. A masterpiece, no other word to describe it. And even though it has a few flaws, the game absolutely deserved every award it got",True,1,5074
"Great graphics, music, story, and gameplay.",True,1,4693
goatyed,True,1,1494
"This is a genuine masterpiece and a work of art ; passion and love is oozing from this game at almost all times you can tell the people making it adored the process. From someone who never really cared for turn based this game, while i know its unique, has opened my door to more of this genre. I loooooved fumbling around with different weapons and abilities and just finding that one combo with someone that just hit diffy (shoutout my bae Sciel). The story, the soundtrack, the world building, the aesthetic, the voice acting, the characters, the build diversity, the exploration, its all incredible and blew my expectations out of the water. Easily one of the best games iv ever played.",True,1,2773
For those who come after,True,1,3252
A masterpiece. GOTY deserved!!!,True,1,2954
"Great game guys, is worth to buy",True,2,2514
"I just finished the game and it is amazing! The story is the best story i`ve ever played, the art and music is beautiful and i love the combat even though im not a fan of turn-based games in general. No doubt a 10/10!",True,1,2070
"The game really does feel different, odd but it really works. Also Charlie Cox yo!",True,1,1172
"🏆 Short JRPG. Expedition 33.

1. Graphics, Art & Design.

Has a colourful palette, and its own distinctive art style.

2. Sound & Music.

The music was a highlight.

3. Playability & Replayability.

I've completed one full playthrough, and it was enjoyable.

4. Game length and does it value the players time.

I felt it was on the short side. I was just getting into it when it finished.

5. Value for money.

Buy at a discount.

6. Quality of the port.

Very good.

7. Overall review scores.

High review scores.

8. Type of game and similar games comparison.

A JRPG with QTE.

9. Developer reputation and ongoing support.

Good.",True,4,3109
"I usually dont like turn based RPG's but this one is soooo satisfying. The story, the gameplay, the beautiful set pieces, and the scoreeeee. This game deserved every one of those GOTY accolades because this game is amazing. Also one of the most unique stories I've ever experienced.",True,1,1023
goty level enjoyment,True,1,1601
"excellent game, now I need therapy.",True,1,1872
I like Gustave,True,3,5984
"Puts you in shotgun, takes you on a joyride through a maze of utter chaos, and serves an all-you-can-drink buffet of LSD and straight-up lies. 10/10.",True,1,3217
Yes.,True,1,3105
"Very optimize, very good, music is insane, combat is extraordinary. Definitely should try!",True,1,193
"One of the best games i have ever played 

An iconic game in every way",True,2,3192
What lovely feet! owwowwow,True,2,5170
Incredible is a word too soft to describe this game,True,4,3040
Exposition 33,False,0,22
"tl;dr: 8/10 for me, possible 9/10 if you're into the hyper-French aesthetic or if the story resonates with you. Even if you're not a francophile, you should get it on sale and keep an eye on this promising new developer. Great game, even if it did not live up to the hype in my opinion.


Why do I say it doesn't live up to the hype of being a 12/10 game of the decade? Several reasons, most superficial, but I'll name a few: The volleyball minigame, lip syncing issues (for English voices, anyway) and minor intersecting objects in cutscenes, the volleyball minigame, certain story bits feeling like you're rushing too fast through them to fully take them in before they're over while other parts outstay their welcome, the volleyball minigame, some characters (playable and not) being introduced too quickly for me to naturally get to know about them before I'm expected to view them as my lifelong friends, and last but definitely not least the volleyball minigame.

The game, while excellent, is clearly a ""first"", with all the imperfections one would expect from that. It can feel disjointed at times, without the polish a more established studio would have ensured and with ideas that are brought up only to go nowhere, or which are touched upon once or twice and then forgotten, and it feels like large parts were either cut from the story without wrapping up loose ends, or were wrapped out too early and abruptly. But the core experience is good enough that not even that collection of issues can bring me to rate it lower than an 8/10. At the risk of sounding dramatic, it's like a first kiss: Plenty of technical errors to criticize, but still a thoroughly enjoyable experience that I would not have gone without.",True,1,2555
"Great Game, good visuals, great soundtrack, love the one from the renoir boss fights and the paintress fight. On hard its actually challenging, especially if you try to parry and the story is one of the best in recent years. I enjoyed it very much even though i'm not that into persona style combat",True,1,5834
GOTY,True,2,1903
great game!,True,1,3031
é bom,True,1,9948
"This is an absolutely marvellous game! The combat was the only thing I was worried about in this story-driven game, but I was completely wrong. The combat is really, really great and so much fun that I ended up fighting every enemy I came across. I’m really hoping there will be some sort of sequel by Sandfall in the future!",True,1,3912
Very good fr fr.,True,1,4775
"Another addition to the ""Grave of the Fireflies""-box. It is beautiful and well-written and really, really good, and I never want to touch it again.",True,1,2428
Nice Game =D,True,1,5832
For those who come after.,True,1,4515
"The story, world building, and character designs so far are all amazing. Movement feels natural, the world is beautiful, and unlike some games each character here has a different weapon so you will never have to choose between characters on who gets what weapon.

I was a bit worried coming into this game, i felt that the turn based fighting style would take away from the immersion, but the creators of E33 have made it play almost seemlessly without feeling out of place, whith plenry of cross character combos, like burning an enemy so Maelle can use her versitile stance.

Also side note, the customization is pretty good too, but early game is limited.",True,1,214
"Wonderful story.
Gameplay is unique and fun.
Spec wise the engine is buttcheeks if youre aiming for something stable. Still playable though after fiddling. 

You won't regret buying this game either at full price or on sale.",True,1,9252
Absolutely one of the best music albums I've ever listened to.,True,1,2338
peak,True,1,1863
Absolute cinema.,True,1,9532
"Extremely rich story and I got attached so quickly. I thought this game would get boring quickly as i don't play many single player games, but it does not disappoint. Simple mechanics that work slightly different for each enemy (speed and various patterns for each) makes it a little different and engaging each fight. Much much much better with a controller.",True,0,475
"Adding yet another review to this enormous mountain of overwhelmingly positive reviews. Yet, I know I wont be the last to add a review as this game truly is a masterpiece and many more will follow adding there amazing experiences following the journey of Expedition 33!",True,1,1044
absurd experience with amazing story and design,True,0,3972
best game i have probably ever played,True,0,2584
"games really good , worth hype",True,1,3881
"The best game I have played in the last 10 years. Good mechanics and visuals, but the story and character development is simply amazing! Also, great soundtrack!",True,0,3103
"Great story, great new feeling on turn-based combat. I would definitely recommend it to anyone just for those 2 things alone.

However, the game does have some flaws that may affect people to different degrees. Performance kinda sucks. I had to use a mod just to have 80-100 fps instead of 50. Because of that, graphics took a hit. Nonetheless, even on max settings, by default, hair looks really bad. Maybe a nit pick, but it matters in a game focused on graphics and story where you see the character faces a lot.

Another thing I personally didn't like much was exploration. I would often get a bit lost because levels had an overall theme and nothing more. A level would look pretty much the same all over, without many reference points or a clear path. There would often be branching pathways just for the sake of it instead of telling a better environmental story. 

Finally, there is balance. The game struggles a lot with that. You start with good, fair fights, maybe lengthy at times. You can play like that for the rest of the story, and end up feeling weak towards the end. You can also do side content, there is a lot of it, but you do a bit too much and when you come back to the story or even just to earlier side content you've missed and now you're too op and don't get to see enemy attacks. Also, depending on what difficulty you play (I played on max difficulty throughout the whole game), you either get one shot or you finish the fight fast so you don't have to parry too much or even let the enemy play at all. It's questionable to say the least. It was fun in the beginning, but later there are many enemies, especially bosses, with feints and attacks that have way too many hits you have to dodge/parry, all with different timings.

There are also some really challenging side bosses, which are really cool. I have bested some of them, but unfortunately some of the others left me more bored and exhausted rather than challenged. They have multiple attacks with 10-20+ hits (remember that any one of them kills either one character or the entire team). While you can definitely just 'get good', that took it to an unfun and rather tiring and time-wasting level which made me lose interest.",True,1,3532
Loved this game!! Such a good story and great cinematics. Good gameplay too,True,0,3200
"I've mostly been an fps guy my whole life, with tons of hours in games like cod and Borderlands. The only RPG I really played before were Skyrim, Destiny, and recently Baldur's Gate. I just never expected a turn-based RPG to hook me how Expedition 33 has. I was completely blown away by this masterpiece.

First I have to say how absolutely beautiful this game is in every aspect. I caught myself just looking around at some of the most beautiful and trippy views I've seen, to then have the most beautiful French melody kick in and god it is peak. Everything in this was made with an absurd amount of care, every scene is stunning, every song perfectly fitting, every vocal performance flawless.

Something that will truly stick with me is the [b]story.[/b]
The depth to these characters and the journey they go on really struck me, and always had me wondering and wanting MORE. I have never been a big dialogue fan (skip,skip,skip) but this is the first game where I really wanted the next scene or clue. I absolutely fell in love and this game gave me a renewed love for singleplayer games. Such rich and thoughtful storytelling.

And last but certainly not least, the combat is a phenomenal blast. I didn't expect a turn-based game to feel this responsive and satisfying. Parrying and dodging reminded me of Dark Souls with some tricky timing but so satisfying to perfect. Then on top of that, learning how each character's abilities could complement one another became one of my favorite parts of the game that I will continue progressing well past the first playthrough.

I went into this thinking I was playing a genre I didn't belong in, and came out feeling like I'd experienced something I'll never forget. This one is worth your time, and then some.",True,4,2810
"The soundtrack during battles and while exploring the environment is surreal, and didn't expect a the turn-based gameplay game was able to surprise me this way, fantastic game",True,0,678
"you know, everything they say about this game is true.",True,1,7084
"This game is INCREDIBLE. I know so many people who are not willing to give it a shot because it is a turn-based RPG, but I implore anyone to please try it. Genuinely so good.",True,1,1347
"Music is amazing.
Game respects your time.
Story is amazing.
Never liked accordion music, but it kinda slaps in this game. Weird Al would be proud.

Playtime is only on Steam. I have 100ish hours on PS5. I liked it so much I bought it twice.",True,1,1853
nice 👍,True,1,1764
"- gameplay: turnbased strategy with quicktime events feels incredible
- world building: stunning, creative and utterly breathtaking
- music: speechless. the soundtracks carries so much emotional weight, i didn't know music in a video game could hit this hard
- plot (so far): slowly teasing merging into a masterpiece
- backstory: absolute cinema. everything makes sence
i struggle to put into words how brilliantly thought-out this story and world are. probably the most beautiful game ever made",True,1,3672
"This is about as 10/10 as a game gets. 

When the development of a big budget game is controlled by people who care about making something great and not by people who just want to make money, you get something with incredible music, a truly one-of-a-kind story, and gameplay that adds a fun parrying mechanic to classic turn-based combat. If you really explore everything the game has to offer you'll easily get 100 hours of fun out of this masterpiece.

There's no pressure to explore every little crevice of each area since the really broken stuff is basically unavoidable, so just enjoy the ride. You can always switch to story mode if standard is too hard and there's no consequences for it. I highly recommend gunning straight for the final boss during Act 3, then reloading your save and doing all the optional side content. It's more cinematic than doing it the other way around and curbstomping said final boss by being too overleveled (speaking from personal experience).

Also the deluxe version just gives every party member a cool flower outfit, but otherwise changes nothing about the game itself. Buy it if you really like the game, but otherwise no need to. All in all, visuals, music, story (MY GOD the story), the gameplay.....All of it is absolute cinema, chef's kiss, peak fiction, kino, whatever saying you wanna use.",True,1,7995
incredible game,True,1,2742
Good Game. Good story 9/10,True,1,3096
"this game is phenomenal. The story & world are excellent. Music is excellent. It's somewhat small in scope but executed excellently.

I would say in the very late game the combat on the very last few bosses becomes a bit tedious and in some instances just not-fair, but that's because the game expects you to have put together a build that is similarly unfair. But that is just the very very late-game (hardest 2 bosses I would say). 

That's my one criticism, and believe me it is a MINOR criticism. The game is phenomenal. 9.5/10, would recomment to anyone who likes JRPGs (especially Kingdom hearts).",True,1,4634
"Pretty colors, awful gameplay, awful controls, jumps to bullet time just to ♥♥♥♥ with timing.
If you want to build a difficult game do it by designing challenges within consistent gameplay. not by ♥♥♥♥♥♥♥ with the gameplay to create challenges,",False,0,1248
"This game truly deserved Game of the Year. It is incredible, beautiful, and consistently captivating. From the very beginning of the game, I was immersed and could barely stop myself from turning the next corner to learn more of the story or to conquer one more enemy. This is the best turn based RPG I have ever played all in all. It would get a perfect 10 out of 10 for me... if it werent for mid-late game balancing issues. Essentially there is a ton of side content you can run off and do anytime. I was so into the game, I was happy to complete nearly 100% of it along the way. The thing I didn't know, is this would make my team unbeatable and make combat trivial. I ended up one shotting almost every enemy and boss from the mid game on and if they got a chance to hit me, it would barely scratch me. I wish there was better balancing and that is the only reason it does not receive a 10/10. It is still a MASTERPIECE and one of the best games I have ever played, 9/10. Definitely worth it!

(I will do another run on hard mode and just mainline missions, see how that feels)",True,0,2578
banger,True,1,610
Insanely good,True,0,460
"As you expect from a game which has a ratio of award nominations won/lost>>1 it's good, it has a fun combat, great OSTs and all that, you don't need lil 'ol me to tell you that, [b] but [/b] I do want to talk about the last act which was way too short and even disappointing dare I say. 
I will try to be vague and I' ll black out particularly spoilery things. 
Let's start with my biggest gripe, the ending: as much as it's bitter I understand that [spoiler] everything you've been fighting for is fake and CANNOT be saved [/spoiler] makes sense for the story, but the last choice, to get the best ending, being forced upon the game's protagonist? In a way that isn't surprising nor shows any growth?
Like what has this journey been for, did anyone learn anything? Sure the game is all about hard choices, but what's the point if the protagonists, [spoiler] the real living people in the game [/spoiler] have those decisions forced upon? [spoiler] Maelle doesn't get to overcome grief on her own terms, she gets thrown out of her, [b] bad and unhealthy, but only [/b] coping mechanisms by Verso, who wasn't up to see her side, who fought every relative he could to get what he wanted and sure he is right, but what's the point of fighting Renoir at this point, both story wise and narrative wise, they both are a male characters who wants to force, with extreme violence if necessary, a female relative out of an unhealthy coping mechanism, we get it escapism bad can you do something to actually help them? No? Just violence, ok, sure. [/spoiler] 
The level design is also pretty disappointing, like I'm not sure what I was expecting, but a bunch of long narrow corridors wasn't it to be honest, every area is visually stunning, sure but it's mostly just straight lines with annoying gimmicky movement options like the hook. What was the point? The last story area especially, it's super cool but is it fun? going in a straight line fighting the same enemies over and over. 

The social elements also aren't particularly fleshed out. 

And the world building, what a waste [spoiler] ooh gee, I wonder what's up with all the emphasis on art and paint an- oh it's a magic painting. Cool cool. Do we get anything about what's outside? Oh a war going on? With writers? Yep, that's all we're gonna get I guess. [/spoiler]
And this might be a lack on my part since I didn't fully explore the optional content, that has a terribly steep difficulty curve, you get access to in the last 5 minutes of the game while the whole other ""the game is ending"" things are happening.
Am I the problem? Did I miss something? Some dialogue in an obscure location to get the true ending/some answers/closure/anything? 

Maybe I did miss something and I will look at this review with shame in due time, who knows. 

Thanks for reading all the way through and sorry if this sounds a bit weird but it's the second time I try to write it because the first time steam crashed without saving the draft 🫩",True,3,1891
"Before you jump on me, I have gotten about half way through the game so unless I am supposed to keep sinking another 20 hours into it on blind hope it will be worth it I have a very good gist of this game. Games are supposed to be fun afterall.

I love RPGs, I like low budget obscure RPGS as well. This game has benefitted from an astounding amount of undeserved hype because they put timing mechanics into JRPG combat. That is it. I also love Dark Souls etc. - games with very limited story and also BG3 with tons of story. It is all about how it fits together.

Cons:  The combat is incredibly repetitive. The world building is so far basically non-existent (nothing has really been explained). The enemies are uninspired assemblages of what looks like lawn equipment, pillows, and discarded detritus. The graphics give you motion sickness and are easily late PS3 or early PS4 quality. The game design is quite honestly BAFFLING. Multiple parts of this game are decidedly unfun. The Gestral Beaches, the Painting workshop etc. are designed for games with far far better control mechanics than this. It is like trying to slalom with a dump truck. The game shows not only every single part of its small budget, but also that it was not playtested. Large chunks of it are simply padding. 

ALLLL of the loot is repetitive and looks identical. They are just little flashing lights. The weapons are repetitive. The interface is incredibly counter-intuitive and repetitive. There are whole areas and bosses with ZERO exposition about why they are there, what happened to them, why is the boss there? Are they evil or good or misunderstood etc.? They just exist for you to run into them.

There is a weird obsession with outfits for your characters. 90% of the merchants in the game only sell outfits. It is just a weird weird weird game.

Pros: The characters are pretty cool until you lose the only likeable one. 

I cannot believe there is such one-sided praise for this game. I feel like I am in the twilight zone about this. There is no balance to it. 

This game is a 7/10 at best and should be $30. This is my first review after playing games for the last 35 years. I have never seen something more overrated in my life of gaming. I wish I hadn't trusted a friend and dropped so much time on it waiting for it to improve or I would be braking the refund button hitting it so hard.",False,1,1820
"peak game, amazing art style and combat, and nice story and characters.",True,0,1869
"One of the best, most engaging games I have ever played.",True,0,1580
"Expedition 33 was recommended to me, as for many others, because I like the general genre and played BG3 a lot too.

I enjoyed the story and the characters, or the part of it I saw so far. I really wanted to see more of it. However I just can't look past the infuriating problems with the game mechanics. The game seems to have been made by three distinctive teams, that failed to communicate with each other: Story writers, console UX designers and engine/combat mechanics.

The inventory management system is unintuitive and frustrating. It seems like the game encourages you to switch and experiment, but actually wanting to doing so proves too cumbersome and time consuming. The whole system seems to be made with console first in mind, and you feel that on top of the rest of the problems as a PC player.

And finally, the combat mechanics are so, so... SO infuriating! I can't stand it. The transition into combat, every ""arena"" looks the same, the repetitive style/actions… and why, oh why, would you ever put quick time events into turn based combat?

I have resigned myself to watching playthrough videos to finish the story.",False,2,278
"Everything about this game is amazing from the combat, to the characters, the world itself and music all of it is well done",True,1,685
Amazing,True,1,1915
"Absolute Cinema,For those who Come After!!!",True,1,3009
"The game is absolute cinema, from start to finish!",True,1,2820
"It is an expedition, as advertised. Although is it the 33rd?",True,1,2030
"This game is way greater than what I expected. the soundtrack is very impressive. Storyline is good. Many Aha moments! game fight mechanics are great! graphic can't complaint. all really good! 

the game you really should play! 64 hours... there are many to explore, but im done. I love the story and the story ended then im good!",True,1,3844
"I love/dont like this game at the same time, I think the combat is awesome, the world is so pretty, the parts i dont like is the story didnt go really where I wanted it to, there were parts i thought were great but the ending and stuff just not for me, I do think its quite overrated just because of how many awards it won, its nowhere near a perfect game or one of the best games ever, there are plenty of games way better is all im gonna say",True,1,1649
might be the best story i've ever witnessed in a video game.,True,1,5183
"33/33 good game yes yes 

Honestly though, banger story, banger combat, banger voice acting",True,1,1558
Oh god.,True,1,2481
"""I envy them, those who can't see. Those who know not, that they are not.
And those who live, blithe and free, sins forgotten and thus absolved.
A fresh dawn in their playground, while we live in shadows, swimming in ink.
We are but a fragile dream, a singular weed, resisting, ever resisting.
That iron dirt, that eternal law. Those who can't see. 
Those who know not, that they are not. Do you know? We are fellows. 
Those who know not, that they are not.""",True,1,12551
W soundtracks!,True,1,4934
"This is most likely the best game I have played in at least 10 years.

It looks great, has fantastic facial animations, great voice acting, a compelling story, an excellent soundtrack, and very good classic turn-based JRPG-style combat.

My only minor gripe is that the menus can be a bit cumbersome to navigate later in the game, when you have tons of stuff to manage.

The fact that such a small studio was able to create a game of this scope and quality feels like it should have been impossible.",True,1,5086
"WOULD I RECCOMEND THE GAME!?!?!
THAT answer fully depends on the basis of what you value most out of your gaming experience.

GAMEPLAY: i thought this was an amazing and wonderfully interactive experience and take on turn based combat. FOR the first like %75 of the game then the last %25 is a total slog and loses its charm real quick.

Sound track: ABSOLUTELY WONDERFUL i cannot firmly praise the soundtrack enough

Graphics: absolutely banging and the level of world detail and visual story telling and cinematic gameplay is fantastic. 

Story: HERE is where the game severely falls short. As a friend of mine put it the story was very Maudlin. The story and its Emotional hold for the first id say 7-10hrs i say is fantastic and you want to know more!! THEN after the first critical plot death happens and now you're pissed off and hating the new storyline. THEN IT GETS WORSE in the last id say 8-10hrs of the game where you feel the story is now pointless and ragged out. the plot felt like it was in the end now a waste of my time. first 7-10hrs you're hooked!!! then you are a bit soured then you are just ANGRY!!

From a creative standpoint i am okay with some forms of literature and media having bad/negative endings but the loopholes in storyline logic cannot be forgiven when the solution is simple in the end and can be changed by the characters who matter. i may perhaps be bitter and may have missed the so called ""point"" of the ending but the loopholes you can poke at how to alter the ending after beating the game just soils the whole game for me. 

the characters do not in a believable manner handle trauma in a believable manner right from the get go. even in a theatrical sense do not either. I do not mean physical trauma either. from grief to rage and even the needless sensual scene of tension the characters do not act in a sense that's remotely believable.  

NOW would i still recommend the game.

YES if you only value gameplay, graphics, and music.

NO if story means anything to you.",False,0,1821
"Great game overall from the gameplay, music, story, voice actors, and off course the art.",True,1,3528
awawaw,True,1,5435
"buy it, or dont. ur loss",True,1,5150
10/10 peak cinema,True,1,2450
Story is interesting. Combat is so fun.,True,1,337
enjoying myself so far.,True,0,460
qualityslop game can't find a single thing to suck at,True,0,4440
GOATED,True,0,2126
I rate this a 33/10. Absolute cinema. Best story centric JRPG I've played.,True,0,5041
One of the best games I've played in a while im addicted,True,0,1343
"a beautiful first game for Sandfall Interactive, I was originally a bit skeptical going into act 1, but the game really picked itself up after the first section. Stick with the game and it will be super rewarding by the finish line!",True,1,1442
"Godly Game, one of the best games I have played, and finished to the end. Easily made the top 10 in my book, and maybe a top 5.

If you like fantasy, art, depression, JRPG, Rhythm Games, and amazing story telling.

Do yourself a favor and buy this game. 10/10",True,1,4483
"This is probably the best First Game I’ve ever seen. While lacking in polish in several respects, the story is absolutely carried by the writing and the voice actors who absolutely nail it. And the core combat, build potential, kit of the Pictos, and kit of the characters is fantastic… though hampered by an endlessly frustrating interface, HUD, and general UX issues. Still a massive recommend from me.

Link To Full Review: https://lorerunner.com/blind-3#E33",True,1,3219
Good.,True,1,2506
"It took me awhile to finish the game, starting and stopping many times, because of some serious struggles with how the writing portrays certain themes. The game is beautiful, the story is easy to invest in, and the game mechanics are fun and innovative.

But I don’t think I could ever recommend this game now that I have completed it. I could nitpick many things, but I really don’t like how disability and self-worth are portrayed in this game and the choices pitted with and against those ideas.

I think I will still play it every now and then, but I wouldn’t recommend the game to someone unless I knew them really well. I wouldn’t want someone to think that I condone or agree with the writer’s choices on portraying disability, self-worth, and creating an unethical trolley problem regarding it.",False,0,2036
Great unique rpg,True,1,79694
"Just play it, trust.",True,1,2231
Awesome,True,1,6697
WHEEEEEEEEE!!!!!!!!,True,1,2066
Yeah it's pretty good!,True,1,2592
stendhal is so broken thanks matty!!,True,1,2674
Owowow,True,1,2073
"The art direction, music, world, and characters are all incredible, but the combat is what really surprised me. I didn’t expect to enjoy the parry/dodge mechanics as much as I did, and there’s something so satisfying about finally getting the timing down. Definitely one of those games that sticks with you after you put it down",True,1,6407
"i don't usually play turn-based strategy games like this, but this one kept the combat engaging and had a good story too.

tres bien!!!",True,1,3957
Fabulous game,True,1,2678
Best Je-RPG i've played,True,1,6324
Love it. Peak.,True,1,150
Cool story. Entertaining. Great characters.,True,1,239
"hard to believe this game was made by french people considering their general lack of creativity, beautiful game. first french product that doesn't suck.",True,1,204
Steve buy this,True,2,1398
"Honestly this game is amazing, the story so far is just incredible and the bond you have with the characters after just a short time makes it hit so much closer to home. The music feels like your watching a movie and also the visuals are just amazing. Combat is engaging and feels new even tho it is similar to other turn based games. Truly an artpiece.",True,1,1859
"The gameplay in this game is definitely its weakest point, the story won't be everyone's cup of tea. 

Personally, i think the game is a bit overrated, yet still, it's an adventure worth taking. 70-ish hours of compelling experience that every RPG fan should at least give a whirl.",True,1,3901
this is beautiful,True,1,2066
"The most mind blowing game I have ever played. Jaw dropped plenty of times, the end of each act never disappoints.",True,1,1839
Very Whee but also very Whoo,True,3,3924
"Combat is the real hook, though. It's turn-based, but nobody's sitting there watching numbers tick down, you're dodging and parrying enemy attacks in real time, Sekiro-style, while still managing a full JRPG skill list underneath it. Miss a parry, and you eat a beating. Nail one, and you feel like a genius. It shouldn't work as well as it does, mixing ""menu-based RPG"" with ""reflexes matter,"" but it's genuinely one of the best combat systems I've played in years.

Visually it's stunning too. Painterly, melancholic, Belle Époque France but crumbling apart. The music hits way harder than it has any right to. The story gets properly heavy in the back half, in a way I won't spoil.

If I'm nitpicking: the game front-loads a LOT of systems on you early (Pictos, Lumina points, stances, elemental stuff), and it can feel like drinking from a firehose for the first few hours. Exploration also leans more ""figure it out yourself"" than ""follow the minimap,"" which won't be for everyone.

Bottom line: a debut game that plays like a masterpiece. If you like Persona, Final Fantasy, or Sekiro and want to see what happens when someone smashes all three together, this is a must-play.",True,1,4569
"My personal top three games: story, gameplay and art direction wise. I think it'll stay on the list for a very long time.",True,1,5043
"wont spoil it, the game is phenomenal and it even has an end-game poststory things to do and grind out and ng+ if you want to go that route all the characters are overpowered in their own way which is great so aslong as you enjoy atleast one of them and create a build that atleast makes sense that complements how you are playing, you'll likely enjoy the entire game.",True,1,2501
For those after who come to help those who came before for those coming after,True,1,278
Awesome game,True,1,2439
"10/10. Play it, you'll love it.",True,1,3607
CINEMA,True,1,6386
"Absolute... cinema

This game... it's so tight",True,1,6600
"I cried multiple times, well-deserved GOTY and a must play game, definitely recommend 11/10 :)",True,1,4526
"Insanely beautifull aesthetic, gameplay and story argument. 5 Stars all across the board",True,1,2422
"I went into Clair Obscur: Expedition 33 having basically never played a turn-based RPG before, and always assumed turn-based combat wouldn’t be my thing. I thought I’d get bored waiting for turns, overthinking stats, and scrolling through menus. Instead, this game completely changed my opinion of the genre. The combat feels stylish, satisfying, and surprisingly intense—especially once you start understanding the mechanics and pulling off perfect dodges and parries.

But the real reason I can’t stop thinking about this game is the storytelling. 10/10. No question.

The characters, the emotions, the mystery, the dialogue, the way the world slowly reveals itself… I was completely invested. There were moments where I genuinely just sat there staring at the screen trying to process what had happened. It’s the kind of story that makes you care deeply about the characters and then refuses to leave your head even after you stop playing.

And visually? Absolutely insane.

The art direction is breathtaking. Every environment feels like a painting brought to life, the character designs are gorgeous, and there were so many moments where I stopped progressing just to look around. This is easily one of the most beautiful games I’ve played.

As someone experiencing a proper turn-based RPG for the first time, Clair Obscur: Expedition 33 couldn’t have been a better introduction. I came for the visuals, stayed for the story, fell in love with the characters, and somehow became addicted to turn-based combat along the way.

Story: 10/10
Graphics & Art Direction: 10/10
Combat: 10/10
Emotional damage: 100/10

Absolute masterpiece. 🎨⚔️",True,1,6016
"I miss you. 

I don’t have the right to miss you, but I do. 
I wish I could talk to you. 
Tell you…

♥♥♥♥, I don’t know what I would tell you.


Just… ask that you forgive me. 
Julie… 
Forgive me… 
I’m not… 

I’m not a traitor. 

I’m NOT. 

I’m trying to save– I’m trying to save us all.

But you’re right. 

I am a coward. 

I’m a ♥♥♥♥♥♥♥ coward. 
You deserved to know why. 
But I couldn’t… 
I couldn’t face you properly… 
Not and still do what had to be done.


Papa believes you’re Clea’s creation. 
And even if you’re not, we can no longer trust you. 

But I think you just wanted answers.

Why? WHY couldn’t you just let it go… 
Why did you convince them to abduct me? Interrogate me? I–

No, ♥♥♥♥– I shouldn’t say that. 

You thought I was a traitor, you were doing what you thought was right. 

Just like we are.

I swear to you, I’m doing what’s right.

I should have known when you started questioning things, that you wouldn’t be fooled. 
But how could I even explain. 
You’d have thought I’d gone mad. 
Doppelgangers, canvas worlds…

Merde.

But Papa’s right, we can’t take the risk, too much is at stake.

It had to be done. 

It had to. 

Clea already took our sister… 

If we want to save our family, our world, our people… We can’t take any chances.

And once we free Maman, she… she’ll bring you back… It won’t be forever. 

I promise.

I promise…

We deserve to live. All of us. We deserve to exist.",True,2,1350
Life's full of cruel choices,True,1,4730
"well, surelly i dont expect that,,, just to add on my collection , becuase  heard good things, but us all yuou kknow (most of you) us toy get older everythign change especially with yor free time, even your core game you play , even change becuase of not time enough.. 
Vell after , o dont remember, but more thqat 2-3 years had the felling , you know, thing all day long to finsh work, finish every thing ready. to play the game,
i can say much of it, but the story , the mousic the sound, even the gameply a p little that i hav try look nice,,,, But the first time i went to the harbor, i was socked by the story , to good ...
and on steam Deck!! even better the controls..",True,1,339
hello ben,True,1,1366
"The game introduces you to a world with many unknowns. As the characters converse with each other, you begin to form questions. As you progress your journey with the characters, you learn more about this unfamiliar world, but at the same time you become more confused. That is, until the climax. The characters are written well enough that you can sympathize with them, allowing them to be more than just NPCs. The worldbuilding in this game is phenomenal, both in terms of exposition and the physical world itself. No area is the same, each is beautiful, atmospheric, and unique in their own way. The music is otherworldly, it immerses you into the landscape and helps bring the world to life. In terms of gameplay, the turn-based combat is straightforward but there is a high variety of builds that allows you to experiment with many playstyles. The progression system is set up such that you can try out different synergies without getting bored. My only regret is that I did not play this game sooner.",True,1,3922
Excellent Game,True,1,772
"Hace mucho no disfruto tanto un juego... muchisima esencia tiene este juego. Entretenido, diseño impecable, personajes agradables. Todo lo tiene",True,2,2052
"I am a 45 yo father, probably one of the oldest people playing this game. I am a single father to my Son, who is 14 now. My son got this game for Christmas in 2021 from his uncle, so we installed it on his computer and he started playing. By the end of the week he had 24 hours on this game. This was horrible for me, as it was already hard for me to find ways to spend time with my son, as he is always out with his friends or just watching YouTube. So i decided to make a Steam account and get this game to see if I could maybe play alongside him. I loaded into the game, picked my character and world and started playing but I was stuck on what you where supposed to do. I asked my Son for help and he hosted a game for me to join. I loved it as it was the best time I had spent with my Son since my wife had died. This game has ever since brought me and my son closer again and now we actually spend time together outside the house together as well. This game reminded me that there's fun to be had in everything, and it has brought both me and my Son many happy memories.",True,1,293
